ID,Year_Birth,Age,Education,Marital_Status,Income,Kidhome,Teenhome,TotalChildren,Dt_Customer,Recency,AmtLiq,AmtVege,AmtNonVeg,AmtPes,AmtChocolates,AmtComm,AmtTotal,NumDeals,NumWebBuy,NumWalkinPur,NumVisits,Response,Complain,Country,Count_success
6518,1952,74,Doctorate (PhD),Widow,67680,0,1,1,11/06/2013,8,546,0,48,0,6,6,606,1,7,8,5,0,0,Australia,0
10669,1982,44,Bachelors Degree,Married,54386,0,1,1,17/05/2013,8,277,21,64,62,21,25,470,2,3,10,3,0,0,Spain,0
5682,1954,72,Doctorate (PhD),Single,64108,0,1,1,23/03/2013,8,948,10,86,13,21,21,1099,4,6,11,5,0,0,Australia,0
1570,1952,74,Doctorate (PhD),Cohabiting,69702,0,1,1,19/02/2013,8,664,9,240,50,19,57,1039,2,7,10,4,0,0,Spain,0
1497,1953,73,Bachelors Degree,Single,47958,0,1,1,19/01/2013,8,268,11,88,15,3,22,407,2,6,5,5,0,0,South Africa,0
9723,1961,65,Bachelors Degree,Married,67716,0,1,1,10/01/2013,8,530,142,217,62,9,56,1016,4,7,13,5,0,0,Canada,1
7261,1972,54,Bachelors Degree,Cohabiting,34600,1,1,2,01/01/2013,8,199,33,60,8,3,15,318,5,5,5,8,1,0,Spain,0
5621,1970,56,Bachelors Degree,Married,48752,1,1,2,12/12/2012,8,73,57,100,71,15,0,316,5,6,5,9,1,0,Spain,0
10995,1989,37,Postgraduate,Married,15716,1,0,1,12/11/2012,8,16,5,30,8,7,26,92,3,3,4,8,0,1,South Africa,0
7373,1953,73,Doctorate (PhD),Divorced,46610,0,2,2,29/10/2012,8,96,12,96,33,22,43,302,6,4,6,6,1,0,Australia,0
5331,1978,48,Bachelors Degree,Married,74985,0,0,0,11/09/2012,8,587,51,898,247,0,86,1869,1,3,7,2,0,0,Germany,0
263,1946,80,Doctorate (PhD),Single,45576,0,0,0,28/05/2014,9,56,19,29,2,14,25,145,1,3,3,8,1,0,Spain,0
4619,1946,80,Doctorate (PhD),Single,113734,0,0,0,28/05/2014,9,6,2,3,1,262,3,277,0,27,0,1,0,0,Spain,0
940,1988,38,Bachelors Degree,Single,57100,1,0,1,18/05/2014,9,158,11,99,15,11,17,311,2,3,7,3,0,0,South Africa,0
10084,1973,53,Bachelors Degree,Married,24434,2,0,2,18/05/2014,9,3,2,8,20,0,17,50,2,2,2,7,0,0,India,0
6019,1972,54,Doctorate (PhD),Married,37126,1,0,1,30/03/2014,9,45,3,9,4,4,7,72,1,1,2,6,1,0,Spain,1
1463,1959,67,Bachelors Degree,Single,45160,1,1,2,29/03/2014,9,8,2,5,3,0,3,21,1,1,2,7,0,0,Australia,0
6424,1978,48,Bachelors Degree,Cohabiting,33178,1,0,1,30/01/2014,9,12,6,2,11,2,16,49,1,1,3,4,0,0,Spain,0
8233,1951,75,Masters Degree,Widow,64866,0,1,1,26/01/2014,9,508,5,21,7,5,10,556,4,7,7,5,0,0,Canada,1
1515,1976,50,Masters Degree,Cohabiting,34176,0,1,1,22/01/2014,9,11,2,7,4,2,2,28,1,1,3,3,0,0,Canada,0
10855,1969,57,Masters Degree,Single,50014,1,0,1,22/01/2014,9,234,14,77,19,10,42,396,2,4,8,5,0,0,Spain,0
10909,1949,77,Bachelors Degree,Married,92344,0,0,0,15/01/2014,9,992,24,694,51,19,119,1899,0,5,5,1,0,0,Australia,2
3376,1971,55,Masters Degree,Divorced,55282,1,0,1,13/12/2013,9,125,6,73,8,4,19,235,1,3,6,4,0,0,Spain,0
10232,1964,62,Doctorate (PhD),Divorced,48799,0,1,1,05/11/2013,9,174,18,81,28,6,24,331,3,3,7,3,0,0,Spain,0
5547,1983,43,Doctorate (PhD),Married,84169,0,0,0,07/08/2013,9,1478,19,403,0,19,0,1919,1,7,6,3,1,0,Spain,2
8362,1983,43,Doctorate (PhD),Married,84169,0,0,0,07/08/2013,9,1478,19,403,0,19,0,1919,1,7,6,3,1,0,South Africa,2
3524,1972,54,Masters Degree,Single,39763,1,0,1,04/08/2013,9,80,1,60,4,6,16,167,2,5,2,9,1,0,Spain,0
10095,1976,50,Doctorate (PhD),Divorced,74165,0,0,0,01/05/2013,9,1001,12,240,16,12,12,1293,1,5,10,2,0,0,Canada,0
8897,1966,60,Bachelors Degree,Single,42720,1,1,2,24/04/2013,9,392,5,91,28,26,112,654,8,7,7,8,1,0,Germany,0
466,1945,81,Bachelors Degree,Married,65275,0,0,0,03/04/2013,9,388,14,218,91,14,21,746,1,4,13,2,0,0,Spain,0
11025,1962,64,Bachelors Degree,Married,36443,1,1,2,03/02/2013,9,65,0,46,4,3,20,138,4,3,3,8,0,0,Spain,0
2387,1953,73,Masters Degree,Cohabiting,43776,1,1,2,03/02/2013,9,177,2,71,3,2,20,275,6,5,4,8,1,0,South Africa,0
1618,1966,60,Bachelors Degree,Cohabiting,56046,0,0,0,02/01/2013,9,577,0,64,0,0,51,692,2,10,8,8,1,0,Germany,1
25,1959,67,Bachelors Degree,Married,65148,0,1,1,16/11/2012,9,460,35,422,33,12,153,1115,2,6,7,4,0,0,Canada,0
3277,1956,70,Bachelors Degree,Divorced,49431,0,1,1,03/08/2012,9,219,3,100,26,0,17,365,2,7,5,8,0,0,Spain,0
8566,1962,64,Doctorate (PhD),Cohabiting,32583,1,1,2,15/06/2014,10,5,0,3,0,0,1,9,1,1,2,7,0,0,Spain,0
2634,1980,46,Masters Degree,Single,16653,1,0,1,18/04/2014,10,5,7,31,15,4,7,69,3,2,3,6,1,0,Spain,0
8036,1972,54,Postgraduate,Cohabiting,26850,1,1,2,18/04/2014,10,31,1,13,7,2,9,63,4,2,4,4,0,0,Spain,0
8159,1969,57,Bachelors Degree,Married,51287,1,1,2,01/04/2014,10,117,0,22,13,0,30,182,3,4,3,7,0,0,Spain,0
7628,1974,52,Postgraduate,Married,43050,1,0,1,18/03/2014,10,30,5,24,6,3,8,76,2,2,4,5,0,0,Spain,0
9597,1970,56,Bachelors Degree,Married,73448,0,0,0,10/02/2014,10,236,106,189,23,41,130,725,1,7,9,4,0,0,Canada,0
1384,1993,33,Secondary Education,Married,17256,1,0,1,23/11/2013,10,6,4,14,8,8,22,62,2,2,2,8,0,0,United States,1
10150,1962,64,Bachelors Degree,Single,86429,0,0,0,21/11/2013,10,464,28,873,29,18,37,1449,0,7,7,2,1,0,South Africa,1
3885,1984,42,Doctorate (PhD),Married,33569,1,0,1,16/10/2013,10,16,2,18,3,0,24,63,1,1,2,8,1,0,Spain,1
11003,1981,45,Postgraduate,Cohabiting,25130,1,0,1,02/10/2013,10,2,5,7,0,18,18,50,2,2,3,7,0,0,Canada,0
8026,1953,73,Bachelors Degree,Married,62998,0,1,1,30/09/2013,10,120,58,73,65,89,58,463,5,5,5,5,0,0,Canada,0
577,1977,49,Postgraduate,Cohabiting,26907,1,1,2,20/08/2013,10,9,1,7,0,3,2,22,2,1,3,7,0,0,Spain,0
8702,1977,49,Postgraduate,Cohabiting,26907,1,1,2,20/08/2013,10,9,1,7,0,3,2,22,2,1,3,7,0,0,Australia,0
5429,1949,77,Doctorate (PhD),Married,45579,0,1,1,20/08/2013,10,145,1,33,2,1,1,183,1,4,4,6,0,0,Spain,0
977,1958,68,Bachelors Degree,Cohabiting,47320,0,1,1,01/08/2013,10,200,19,111,50,15,19,414,6,5,8,6,0,0,Canada,0
2793,1977,49,Doctorate (PhD),Divorced,70179,0,1,1,21/07/2013,10,532,88,168,69,44,133,1034,3,7,13,5,0,0,South Africa,0
1071,1977,49,Doctorate (PhD),Divorced,70179,0,1,1,21/07/2013,10,532,88,168,69,44,133,1034,3,7,13,5,0,0,United States,0
5074,1987,39,Masters Degree,Married,28072,1,0,1,08/07/2013,10,30,0,10,2,0,5,47,1,1,3,7,0,0,Canada,0
2632,1955,71,Bachelors Degree,Married,50501,1,1,2,18/06/2013,10,297,0,38,13,0,152,500,7,5,4,6,1,0,India,1
6404,1970,56,Bachelors Degree,Cohabiting,58917,1,2,3,24/03/2013,10,151,7,89,0,7,28,282,5,4,6,5,0,0,South Africa,0
10240,1950,76,Bachelors Degree,Cohabiting,69372,0,0,0,19/02/2013,10,997,26,269,34,13,42,1381,1,10,6,4,1,0,Canada,2
2521,1972,54,Masters Degree,Married,35178,1,0,1,10/01/2013,10,23,1,13,2,2,18,59,1,1,2,7,1,0,Spain,1
4301,1972,54,Masters Degree,Married,35178,1,0,1,10/01/2013,10,23,1,13,2,2,18,59,1,1,2,7,1,0,Australia,1
7381,1969,57,Bachelors Degree,Divorced,75693,0,0,0,06/12/2012,10,797,153,293,72,97,30,1442,1,11,6,4,1,0,Spain,3
2407,1983,43,Bachelors Degree,Married,69109,0,0,0,09/11/2012,10,823,25,459,124,29,95,1555,1,6,7,4,1,0,United States,1
9064,1983,43,Bachelors Degree,Married,69109,0,0,0,09/11/2012,10,823,25,459,124,29,95,1555,1,6,7,4,1,0,Spain,1
5067,1995,31,Bachelors Degree,Cohabiting,80134,0,0,0,14/02/2014,11,966,26,282,52,26,26,1378,1,2,11,5,0,0,Spain,4
10281,1971,55,Bachelors Degree,Divorced,64713,1,0,1,07/02/2014,11,180,60,241,13,54,54,602,2,5,7,4,1,0,Australia,0
11191,1987,39,Bachelors Degree,Divorced,41411,0,0,0,07/12/2013,11,37,32,38,11,3,18,139,1,2,4,6,0,0,Spain,0
2552,1956,70,Doctorate (PhD),Single,55521,1,2,3,22/10/2013,11,416,0,26,0,0,4,446,9,6,6,7,1,0,Spain,1
6720,1969,57,Masters Degree,Cohabiting,43795,0,1,1,16/10/2013,11,314,11,53,4,3,107,492,3,7,4,7,1,0,Spain,1
4557,1971,55,Bachelors Degree,Cohabiting,22070,1,0,1,04/10/2013,11,10,7,19,8,2,21,67,2,2,2,6,0,0,South Africa,0
1183,1950,76,Masters Degree,Married,36408,1,1,2,21/09/2013,11,9,1,4,3,2,3,22,1,1,2,6,0,0,Germany,0
4186,1951,75,Bachelors Degree,Cohabiting,34026,1,1,2,05/08/2013,11,18,6,15,12,8,17,76,3,2,3,5,0,0,Canada,0
1419,1951,75,Bachelors Degree,Cohabiting,34026,1,1,2,05/08/2013,11,18,6,15,12,8,17,76,3,2,3,5,0,0,Spain,0
967,1977,49,Bachelors Degree,Married,46049,1,1,2,21/07/2013,11,342,9,112,19,14,19,515,10,5,9,7,1,0,Spain,0
1048,1973,53,Masters Degree,Married,35641,1,0,1,14/07/2013,11,63,3,67,8,9,28,178,2,3,4,7,1,0,South Africa,0
9262,1985,41,Postgraduate,Cohabiting,32414,0,0,0,04/07/2013,11,20,6,5,0,9,12,52,1,1,3,7,0,0,South Africa,1
3427,1956,70,Doctorate (PhD),Married,59821,0,1,1,12/04/2013,11,629,0,70,0,0,35,734,6,11,7,8,0,0,South Africa,0
5892,1981,45,Bachelors Degree,Married,34968,1,0,1,10/04/2013,11,158,6,45,8,2,2,221,7,3,5,7,0,0,South Africa,0
8911,1968,58,Doctorate (PhD),Married,56320,0,1,1,08/04/2013,11,201,53,172,116,77,83,702,3,5,9,4,0,0,Spain,0
6606,1970,56,Masters Degree,Married,70091,1,0,1,31/03/2013,11,964,34,137,15,0,11,1161,2,5,10,8,0,0,Spain,1
2677,1957,69,Bachelors Degree,Cohabiting,46097,0,1,1,31/03/2013,11,72,24,68,65,4,8,241,5,3,6,4,0,0,South Africa,0
252,1964,62,Doctorate (PhD),Divorced,41003,0,0,0,17/03/2013,11,123,133,142,71,44,88,601,1,6,8,6,0,0,South Africa,0
9860,1960,66,Bachelors Degree,Cohabiting,44911,0,1,1,15/03/2013,11,159,0,22,2,1,31,215,3,4,4,7,0,0,Spain,0
1388,1976,50,Bachelors Degree,Single,33249,1,0,1,20/02/2013,11,6,10,21,19,14,42,112,2,2,3,6,0,0,Australia,0
979,1976,50,Bachelors Degree,Single,33249,1,0,1,20/02/2013,11,6,10,21,19,14,42,112,2,2,3,6,0,0,Spain,0
7494,1951,75,Doctorate (PhD),Divorced,42873,1,1,2,21/01/2013,11,209,0,40,3,2,15,269,4,6,4,8,0,0,Canada,0
10490,1970,56,Doctorate (PhD),Married,51039,1,1,2,10/12/2012,11,100,64,79,65,0,109,417,2,6,4,7,0,0,Australia,0
3403,1959,67,Doctorate (PhD),Cohabiting,78952,0,1,1,24/09/2012,11,1170,19,594,99,76,134,2092,2,2,12,6,0,0,Spain,0
2715,1967,59,Masters Degree,Divorced,29435,1,1,2,06/08/2012,11,70,3,37,4,2,64,180,4,3,2,9,1,0,Canada,0
4828,1955,71,Bachelors Degree,Divorced,79865,0,1,1,18/06/2014,12,71,99,278,185,121,38,792,1,5,5,1,0,0,South Africa,0
92,1989,37,Bachelors Degree,Single,34176,1,0,1,12/05/2014,12,5,7,24,19,14,20,89,4,3,4,6,0,0,Canada,0
3312,1989,37,Bachelors Degree,Single,34176,1,0,1,12/05/2014,12,5,7,24,19,14,20,89,4,3,4,6,0,0,India,0
11176,1971,55,Doctorate (PhD),Cohabiting,65968,0,1,1,12/05/2014,12,376,9,83,19,4,4,495,2,5,7,3,0,0,Canada,0
1446,1957,69,Masters Degree,Single,86424,0,0,0,05/04/2014,12,387,68,569,89,45,68,1226,1,6,12,1,0,0,South Africa,0
9699,1967,59,Bachelors Degree,Divorced,67272,0,1,1,21/12/2013,12,357,35,271,28,28,14,733,3,6,12,5,0,0,Spain,0
9790,1958,68,Bachelors Degree,Single,78499,0,0,0,23/11/2013,12,912,72,170,47,36,97,1334,1,11,4,4,1,0,Canada,1
2324,1973,53,Bachelors Degree,Cohabiting,77044,0,1,1,27/10/2013,12,625,38,242,50,34,76,1065,2,7,11,4,0,0,Spain,1
5080,1994,32,Bachelors Degree,Single,70515,0,0,0,21/10/2013,12,420,0,452,182,64,140,1258,1,6,4,2,1,0,Montenegro,0
4992,1976,50,Masters Degree,Cohabiting,17459,1,0,1,19/09/2013,12,6,4,16,3,10,30,69,3,3,2,7,1,0,Spain,0
7849,1971,55,Doctorate (PhD),Married,80336,0,0,0,09/09/2013,12,209,19,456,160,142,66,1052,1,2,13,1,0,0,Spain,0
4808,1957,69,Bachelors Degree,Married,15759,0,0,0,05/09/2013,12,1,2,5,6,0,3,17,1,1,2,7,0,0,Spain,0
10401,1977,49,Postgraduate,Cohabiting,26326,0,0,0,04/09/2013,12,1,0,5,0,3,9,18,1,0,3,3,0,1,Germany,0
7793,1977,49,Bachelors Degree,Cohabiting,62061,0,1,1,31/08/2013,12,641,7,84,0,30,38,800,3,10,7,6,0,0,Spain,1
9303,1977,49,Bachelors Degree,Married,5305,0,1,1,30/07/2013,12,12,4,7,1,3,5,32,0,1,0,13,0,0,India,0
6853,1983,43,Masters Degree,Single,75777,0,0,0,04/07/2013,12,712,26,538,69,13,80,1438,1,3,11,1,1,0,Australia,2
7366,1983,43,Masters Degree,Single,75777,0,0,0,04/07/2013,12,712,26,538,69,13,80,1438,1,3,11,1,1,0,India,2
9780,1972,54,Masters Degree,Cohabiting,71499,0,1,1,25/06/2013,12,465,25,132,136,0,37,795,2,8,13,4,0,0,Spain,0
7573,1979,47,Doctorate (PhD),Single,31626,1,0,1,10/05/2013,12,39,1,9,2,1,34,86,1,2,2,7,1,0,Germany,1
1379,1993,33,Masters Degree,Cohabiting,42670,0,0,0,27/04/2013,12,154,2,46,20,4,15,241,1,4,4,4,0,0,South Africa,0
8923,1974,52,Bachelors Degree,Single,83917,0,0,0,18/04/2013,12,514,22,732,42,198,79,1587,1,6,7,3,1,0,Spain,0
3547,1970,56,Masters Degree,Cohabiting,41021,1,0,1,30/12/2012,12,14,7,9,6,16,12,64,2,2,3,6,1,0,South Africa,0
8707,1957,69,Bachelors Degree,Married,79456,0,0,0,22/08/2012,12,565,42,548,64,83,99,1401,1,5,4,3,1,0,Spain,0
1891,1981,45,Masters Degree,Divorced,78789,0,0,0,08/08/2012,12,667,50,850,21,83,83,1754,1,4,5,2,1,0,Spain,0
6271,1953,73,Doctorate (PhD),Married,50870,0,1,1,19/06/2014,13,53,0,8,0,0,2,63,1,2,3,5,0,0,Spain,0
9635,1984,42,Masters Degree,Married,35876,0,0,0,20/04/2014,13,66,2,40,4,3,14,129,1,3,3,6,0,0,Spain,0
9727,1958,68,Bachelors Degree,Married,23539,0,0,0,28/02/2014,13,4,24,11,16,1,25,81,1,2,4,6,0,0,Canada,0
6205,1968,58,Masters Degree,Single,32557,1,0,1,24/02/2014,13,34,3,29,0,4,10,80,3,2,3,5,1,0,Canada,0
10681,1971,55,Postgraduate,Married,62466,0,1,1,15/01/2014,13,129,129,259,168,121,83,889,5,6,12,4,0,0,Spain,0
3050,1967,59,Bachelors Degree,Married,54198,1,1,2,17/12/2013,13,185,0,28,3,2,17,235,6,3,6,4,0,0,Spain,0
8164,1979,47,Doctorate (PhD),Married,82170,0,0,0,25/11/2013,13,1023,93,651,49,55,37,1908,1,5,7,2,0,0,South Africa,0
5626,1965,61,Doctorate (PhD),Single,61798,0,0,0,23/11/2013,13,338,4,89,11,8,13,463,1,4,9,4,0,0,Spain,0
7600,1993,33,Secondary Education,Single,15253,1,0,1,28/10/2013,13,1,3,3,8,1,13,29,2,1,3,7,0,0,Canada,0
6406,1989,37,Masters Degree,Married,78285,0,0,0,28/10/2013,13,647,107,391,175,67,40,1427,1,6,10,3,0,0,Germany,0
7002,1956,70,Bachelors Degree,Single,62535,0,1,1,03/10/2013,13,163,48,90,0,45,52,398,1,3,8,3,0,0,Spain,0
8234,1974,52,Secondary Education,Cohabiting,27190,1,0,1,15/08/2013,13,1,6,7,0,1,3,18,1,1,2,8,1,0,Spain,1
6116,1969,57,Postgraduate,Married,48985,0,1,1,05/07/2013,13,19,13,18,10,7,8,75,1,1,3,3,0,0,Spain,0
291,1971,55,Bachelors Degree,Married,72940,0,0,0,19/06/2013,13,182,74,298,162,149,116,981,1,3,6,1,0,0,South Africa,0
8779,1986,40,Postgraduate,Married,36145,1,0,1,16/06/2013,13,56,4,76,17,1,18,172,4,4,3,9,1,0,United States,1
4931,1978,48,Bachelors Degree,Cohabiting,157146,0,0,0,29/04/2013,13,1,0,1725,2,1,1,1730,0,0,0,1,0,0,South Africa,0
1650,1961,65,Masters Degree,Married,81843,0,0,0,22/04/2013,13,779,86,537,34,69,138,1643,1,5,12,3,0,0,Spain,0
9701,1989,37,Bachelors Degree,Cohabiting,41883,1,0,1,19/03/2013,13,32,34,41,73,16,116,312,3,4,3,7,0,0,Canada,0
6431,1965,61,Doctorate (PhD),Married,45759,1,1,2,23/02/2013,13,42,1,18,3,0,4,68,2,2,3,7,0,0,India,0
10789,1965,61,Doctorate (PhD),Married,45759,1,1,2,23/02/2013,13,42,1,18,3,0,4,68,2,2,3,7,0,0,Spain,0
5302,1987,39,Bachelors Degree,Cohabiting,78394,0,0,0,15/02/2013,13,298,27,697,216,24,166,1428,1,4,5,2,1,0,Spain,0
4459,1990,36,Bachelors Degree,Single,30279,1,0,1,30/12/2012,13,10,4,14,4,4,1,37,1,1,3,8,0,0,Spain,0
9213,1971,55,Bachelors Degree,Widow,31880,1,0,1,31/10/2012,13,4,1,5,2,0,3,15,1,1,2,8,0,0,Spain,0
3678,1974,52,Bachelors Degree,Widow,60208,1,1,2,07/10/2012,13,488,23,71,15,0,59,656,11,8,7,7,1,0,Spain,1
3698,1984,42,Bachelors Degree,Cohabiting,78687,0,0,0,09/08/2012,13,817,185,687,145,55,241,2130,1,4,8,2,1,0,Spain,1
5929,1974,52,Doctorate (PhD),Married,37401,1,0,1,06/05/2014,14,19,3,19,3,1,3,48,2,2,3,7,0,0,Spain,0
10795,1974,52,Doctorate (PhD),Married,37401,1,0,1,06/05/2014,14,19,3,19,3,1,3,48,2,2,3,7,0,0,India,0
4390,1955,71,Bachelors Degree,Cohabiting,75315,0,1,1,15/04/2014,14,459,15,171,142,23,31,841,2,5,12,2,0,0,South Africa,0
9362,1966,60,Bachelors Degree,Single,69263,0,1,1,05/03/2014,14,492,5,32,13,5,21,568,1,9,7,6,0,0,Canada,1
1577,1947,79,Bachelors Degree,Married,78569,0,0,0,19/02/2014,14,558,79,622,207,175,95,1736,1,4,4,1,1,0,Spain,1
4609,1967,59,Doctorate (PhD),Married,57705,0,1,1,11/01/2014,14,383,0,53,6,4,40,486,3,8,6,6,0,0,Spain,0
7143,1956,70,Postgraduate,Cohabiting,74805,0,1,1,06/11/2013,14,209,162,209,41,162,37,820,5,4,10,2,0,0,Spain,0
1729,1962,64,Doctorate (PhD),Cohabiting,66426,0,1,1,02/10/2013,14,1043,24,97,32,24,157,1377,2,3,10,6,0,0,Spain,0
10664,1950,76,Masters Degree,Widow,51529,0,1,1,07/09/2013,14,400,4,35,6,0,22,467,2,9,5,8,0,0,Spain,0
5029,1947,79,Bachelors Degree,Married,18100,0,0,0,06/08/2013,14,3,1,2,4,3,1,14,1,0,3,5,0,0,Spain,0
10507,1978,48,Postgraduate,Divorced,59601,0,1,1,25/07/2013,14,691,7,69,0,7,23,797,4,2,7,8,0,0,United States,1
3865,1978,48,Postgraduate,Cohabiting,20981,0,0,0,30/04/2013,14,2,12,10,6,13,30,73,1,3,2,8,1,0,Canada,0
6982,1977,49,Bachelors Degree,Married,74068,0,0,0,19/03/2013,14,783,30,537,140,76,15,1581,1,4,9,2,0,0,India,0
7042,1984,42,Bachelors Degree,Married,36790,0,0,0,01/03/2013,14,3,3,14,15,21,10,66,1,2,2,9,1,0,Spain,0
9668,1972,54,Bachelors Degree,Married,18793,1,0,1,12/01/2013,14,4,16,20,0,17,20,77,3,2,4,8,0,0,South Africa,0
6878,1955,71,Bachelors Degree,Widow,27421,0,0,0,12/12/2012,14,43,12,96,78,40,55,324,3,4,6,7,0,0,Spain,0
4099,1973,53,Bachelors Degree,Married,30675,1,0,1,12/11/2012,14,10,2,16,11,2,21,62,1,1,3,8,0,0,Spain,0
5031,1975,51,Bachelors Degree,Cohabiting,83145,0,0,0,22/09/2012,14,777,35,731,39,137,114,1833,1,5,11,2,1,0,Spain,1
1970,1969,57,Masters Degree,Cohabiting,34053,0,1,1,10/09/2012,14,63,0,21,7,0,12,103,1,3,3,8,0,0,Spain,0
5726,1984,42,Masters Degree,Single,31788,1,0,1,20/03/2014,15,16,7,23,0,8,6,60,3,3,4,5,0,1,South Africa,0
5231,1975,51,Postgraduate,Married,45894,0,2,2,27/02/2014,15,27,2,7,0,2,13,51,1,1,3,5,0,0,Spain,0
1307,1979,47,Bachelors Degree,Divorced,41986,0,1,1,09/02/2014,15,27,5,8,8,3,12,63,3,3,4,4,0,0,Spain,0
10609,1963,63,Doctorate (PhD),Married,42769,0,1,1,12/10/2013,15,71,0,13,3,1,0,88,2,1,4,4,0,0,Canada,0
5782,1983,43,Postgraduate,Cohabiting,58582,0,1,1,28/09/2013,15,402,35,106,101,77,42,763,2,9,9,5,0,0,Spain,1
7533,1965,61,Bachelors Degree,Married,49096,1,1,2,24/09/2013,15,144,1,32,2,1,7,187,4,4,4,7,0,0,Canada,0
9493,1981,45,Doctorate (PhD),Single,76412,0,0,0,05/05/2013,15,840,53,804,23,71,17,1808,1,5,8,3,1,0,Canada,2
2253,1991,35,Bachelors Degree,Married,18929,0,0,0,16/02/2013,15,32,0,8,23,4,18,85,1,1,4,6,0,0,Spain,0
1876,1991,35,Bachelors Degree,Married,18929,0,0,0,16/02/2013,15,32,0,8,23,4,18,85,1,1,4,6,0,0,India,0
7141,1987,39,Masters Degree,Single,21888,1,0,1,29/12/2012,15,88,10,46,2,3,64,213,4,5,2,10,1,0,Spain,0
7393,1979,47,Bachelors Degree,Cohabiting,41580,1,1,2,10/12/2012,15,56,5,24,4,0,3,92,3,2,3,5,0,0,Spain,0
4713,1980,46,Doctorate (PhD),Married,31605,1,0,1,22/11/2012,15,74,0,42,2,1,6,125,2,2,4,7,0,0,Spain,0
5093,1975,51,Doctorate (PhD),Divorced,25509,1,0,1,18/09/2012,15,40,3,30,10,7,11,101,3,3,3,9,1,0,Spain,0
3766,1960,66,Masters Degree,Widow,33051,0,0,0,16/08/2012,15,100,71,243,108,94,219,835,3,9,8,9,1,0,Spain,0
9725,1967,59,Doctorate (PhD),Cohabiting,28764,1,1,2,05/06/2014,16,8,0,3,0,0,1,12,1,1,2,8,0,0,Spain,1
8933,1984,42,Postgraduate,Married,32146,1,0,1,12/05/2014,16,26,3,23,4,7,3,66,2,2,4,6,0,0,Canada,0
10779,1984,42,Bachelors Degree,Single,22148,0,0,0,13/04/2014,16,15,5,14,0,4,11,49,1,1,3,7,0,0,Spain,0
9289,1980,46,Bachelors Degree,Married,36781,1,0,1,10/04/2014,16,29,1,17,0,3,13,63,1,2,2,8,1,0,Spain,0
2613,1961,65,Masters Degree,Married,54197,0,1,1,03/04/2014,16,162,6,37,6,13,13,237,2,1,6,1,0,0,Spain,0
10133,1971,55,Bachelors Degree,Single,93790,0,0,0,12/02/2014,16,1302,68,731,89,114,45,2349,0,6,12,2,1,0,Canada,3
8443,1973,53,Bachelors Degree,Single,24762,1,0,1,10/02/2014,16,6,10,12,3,15,40,86,3,3,2,8,1,0,South Africa,1
10796,1985,41,Masters Degree,Married,30477,1,0,1,22/01/2014,16,47,1,6,0,0,12,66,1,1,3,6,0,0,India,0
10241,1976,50,Postgraduate,Divorced,11448,0,0,0,15/12/2013,16,0,0,0,6,2,6,14,1,1,2,6,0,0,Spain,0
3388,1968,58,Bachelors Degree,Divorced,70844,1,1,2,30/10/2013,16,129,26,67,3,67,2,294,5,6,5,7,0,0,Germany,0
6507,1981,45,Bachelors Degree,Single,30828,1,0,1,04/10/2013,16,16,11,15,2,0,12,56,2,1,4,3,0,0,Australia,0
7446,1968,58,Masters Degree,Cohabiting,62513,0,1,1,09/09/2013,16,520,42,98,0,42,14,716,2,6,10,6,0,0,United States,0
87,1982,44,Postgraduate,Married,27733,1,0,1,26/08/2013,16,0,7,5,26,2,17,57,2,2,3,7,0,0,Germany,0
10477,1974,52,Doctorate (PhD),Cohabiting,39435,1,0,1,06/08/2013,16,71,0,18,0,0,13,102,1,3,2,7,0,0,Spain,0
6072,1971,55,Masters Degree,Single,75345,0,0,0,02/02/2013,16,918,57,842,99,38,133,2087,1,5,6,3,1,0,Spain,1
2518,1987,39,Postgraduate,Cohabiting,20491,0,0,0,25/01/2013,16,5,4,5,4,2,10,30,1,0,2,7,0,0,Germany,0
247,1972,54,Bachelors Degree,Married,36715,1,0,1,17/11/2012,16,172,10,125,21,13,16,357,6,7,4,9,1,0,Spain,0
9463,1960,66,Bachelors Degree,Cohabiting,71706,0,1,1,13/11/2012,16,931,56,253,91,98,14,1443,4,9,7,5,0,0,Canada,0
1459,1967,59,Doctorate (PhD),Married,69063,0,1,1,07/11/2012,16,666,35,124,69,8,26,928,1,5,5,3,0,0,Spain,0
9530,1989,37,Bachelors Degree,Married,24645,1,0,1,01/11/2012,16,5,3,4,4,1,0,17,1,1,2,8,0,0,South Africa,0
9653,1976,50,Bachelors Degree,Married,35797,0,1,1,16/10/2012,16,27,1,14,4,1,21,68,2,2,3,8,0,0,South Africa,0
10785,1970,56,Bachelors Degree,Married,44078,1,1,2,19/06/2014,17,24,1,10,2,0,4,41,2,2,3,5,0,0,South Africa,0
9392,1972,54,Bachelors Degree,Single,26954,1,0,1,08/05/2014,17,4,1,11,0,0,1,17,1,1,2,7,0,0,Spain,0
10146,1973,53,Doctorate (PhD),Cohabiting,38887,1,0,1,02/03/2014,17,25,1,13,0,0,3,42,1,1,3,7,0,0,Australia,0
4741,1975,51,Postgraduate,Married,65463,1,0,1,30/01/2014,17,391,32,70,21,32,16,562,2,6,9,5,0,0,Spain,1
1880,1960,66,Doctorate (PhD),Cohabiting,53537,1,1,2,30/01/2014,17,81,0,6,0,0,6,93,2,2,3,5,0,0,India,0
